Problem,ProblemFamily,Dimension,Optimizer,Run,FinalValue,FinalGradientNorm,Iterations,FunctionEvals,GradientEvals,Time,Converged,ConvergenceReason
Sphere_2D,Sphere,2,GD,10,4.891689e-3,1.398812e-1,146,149,295,0.004,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD,11,4.944818e-3,1.406388e-1,151,154,305,0.004,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD,12,4.896625e-3,1.399518e-1,152,155,307,0.004,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD,13,4.986893e-3,1.412359e-1,147,150,297,0.004,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD,14,4.907548e-3,1.401078e-1,155,158,313,0.004,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD,15,4.974312e-3,1.410576e-1,138,141,279,0.004,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD,16,4.922907e-3,1.403269e-1,141,144,285,0.004,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD,17,4.839926e-3,1.391392e-1,150,153,303,0.004,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD,18,4.968274e-3,1.409720e-1,149,152,301,0.006,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD,19,4.867663e-3,1.395373e-1,142,145,287,0.007,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Momentum,0,2.297841e-4,3.031726e-2,14,17,31,0.001,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Momentum,1,3.130326e-4,3.538545e-2,14,17,31,0.001,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Momentum,2,2.005970e-4,2.832645e-2,14,17,31,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Momentum,3,2.841352e-4,3.371262e-2,14,17,31,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Momentum,4,2.901522e-4,3.406771e-2,14,17,31,0.001,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Momentum,5,3.408701e-4,3.692533e-2,14,17,31,0.001,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Momentum,6,2.259523e-4,3.006342e-2,14,17,31,0.001,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Momentum,7,2.426561e-4,3.115485e-2,14,17,31,0.001,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Momentum,8,2.277720e-4,3.018424e-2,14,17,31,0.001,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Momentum,9,2.724644e-4,3.301299e-2,14,17,31,0.001,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Momentum,10,2.931131e-4,3.424109e-2,14,17,31,0.001,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Momentum,11,2.396725e-4,3.096272e-2,14,17,31,0.001,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Momentum,12,1.930165e-4,2.778608e-2,14,17,31,0.001,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Momentum,13,4.947053e-3,1.406706e-1,13,16,29,0.001,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Momentum,14,2.326201e-4,3.050378e-2,14,17,31,0.001,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Momentum,15,2.059083e-4,2.869901e-2,14,17,31,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Momentum,16,2.259084e-4,3.006050e-2,14,17,31,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Momentum,17,2.071070e-4,2.878242e-2,14,17,31,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Momentum,18,2.297951e-4,3.031799e-2,14,17,31,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Momentum,19,2.980322e-4,3.452722e-2,14,17,31,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Nesterov,0,3.540953e-4,3.763484e-2,14,17,31,0.001,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Nesterov,1,2.865697e-4,3.385674e-2,14,17,31,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Nesterov,2,3.831036e-3,1.237907e-1,13,16,29,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Nesterov,3,4.084245e-3,1.278162e-1,13,16,29,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Nesterov,4,3.879831e-3,1.245766e-1,13,16,29,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Nesterov,5,4.845696e-3,1.392221e-1,13,16,29,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Nesterov,6,4.373771e-3,1.322690e-1,13,16,29,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Nesterov,7,2.929034e-4,3.422884e-2,14,17,31,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Nesterov,8,4.087559e-3,1.278680e-1,13,16,29,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Nesterov,9,4.927466e-3,1.403918e-1,13,16,29,0.001,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Nesterov,10,2.832621e-4,3.366078e-2,14,17,31,0.001,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Nesterov,11,3.444962e-4,3.712122e-2,14,17,31,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Nesterov,12,3.633063e-4,3.812119e-2,14,17,31,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Nesterov,13,3.819699e-3,1.236074e-1,13,16,29,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Nesterov,14,3.214971e-4,3.586068e-2,14,17,31,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Nesterov,15,3.788895e-3,1.231080e-1,13,16,29,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Nesterov,16,4.855674e-3,1.393653e-1,13,16,29,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Nesterov,17,4.930579e-3,1.404362e-1,13,16,29,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Nesterov,18,3.287174e-4,3.626113e-2,14,17,31,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-Nesterov,19,2.868404e-4,3.387273e-2,14,17,31,0.001,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-WeightDecay,0,4.331507e-3,1.316284e-1,50,53,103,0.002,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-WeightDecay,1,4.532119e-3,1.346420e-1,48,51,99,0.002,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-WeightDecay,2,4.541741e-3,1.347849e-1,47,50,97,0.002,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-WeightDecay,3,4.853115e-3,1.393286e-1,47,50,97,0.002,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-WeightDecay,4,4.799541e-3,1.385574e-1,49,52,101,0.002,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-WeightDecay,5,4.812544e-3,1.387450e-1,48,51,99,0.002,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-WeightDecay,6,4.528210e-3,1.345840e-1,50,53,103,0.003,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-WeightDecay,7,4.308818e-3,1.312832e-1,48,51,99,0.002,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-WeightDecay,8,4.885154e-3,1.397878e-1,49,52,101,0.002,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-WeightDecay,9,4.948109e-3,1.406856e-1,46,49,95,0.002,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-WeightDecay,10,4.699997e-3,1.371130e-1,50,53,103,0.002,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-WeightDecay,11,4.649578e-3,1.363756e-1,48,51,99,0.002,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-WeightDecay,12,4.526158e-3,1.345534e-1,49,52,101,0.002,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-WeightDecay,13,4.604150e-3,1.357078e-1,49,52,101,0.002,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-WeightDecay,14,4.592942e-3,1.355425e-1,48,51,99,0.002,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-WeightDecay,15,4.709885e-3,1.372572e-1,49,52,101,0.002,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-WeightDecay,16,4.715592e-3,1.373403e-1,49,52,101,0.002,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-WeightDecay,17,4.898936e-3,1.399848e-1,49,52,101,0.002,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-WeightDecay,18,4.635746e-3,1.361726e-1,50,53,103,0.002,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-WeightDecay,19,4.729499e-3,1.375427e-1,50,53,103,0.002,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-AdaptiveMomentum,0,3.144558e-3,1.121527e-1,9,12,21,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-AdaptiveMomentum,1,4.284000e-3,1.309045e-1,9,12,21,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-AdaptiveMomentum,2,2.082270e-3,9.126379e-2,8,11,19,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-AdaptiveMomentum,3,1.724845e-3,8.306250e-2,8,11,19,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-AdaptiveMomentum,4,2.676415e-5,1.034682e-2,8,11,19,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-AdaptiveMomentum,5,4.779627e-1,1.382697e0,14,17,30,0.001,false,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-AdaptiveMomentum,6,4.743477e-3,1.377458e-1,9,12,21,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-AdaptiveMomentum,7,1.075857e-3,6.560053e-2,8,11,19,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-AdaptiveMomentum,8,1.094280e-3,6.615982e-2,9,12,21,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-AdaptiveMomentum,9,4.736828e-1,1.376492e0,14,17,30,0.001,false,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-AdaptiveMomentum,10,6.010817e-4,4.903394e-2,8,11,19,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-AdaptiveMomentum,11,5.419850e-1,1.472393e0,15,18,32,0.001,false,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-AdaptiveMomentum,12,5.345537e-1,1.462264e0,15,18,32,0.001,false,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-AdaptiveMomentum,13,4.687703e-1,1.369336e0,14,17,30,0.001,false,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-AdaptiveMomentum,14,6.538337e-5,1.617200e-2,8,11,19,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-AdaptiveMomentum,15,4.841324e-1,1.391593e0,14,17,30,0.001,false,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-AdaptiveMomentum,16,4.726826e-5,1.375038e-2,8,11,19,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-AdaptiveMomentum,17,5.381844e-1,1.467221e0,15,18,32,0.001,false,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-AdaptiveMomentum,18,5.532390e-1,1.487601e0,15,18,32,0.001,false,"FunctionTolerance"
Sphere_2D,Sphere,2,GD-AdaptiveMomentum,19,2.076000e-4,2.881666e-2,8,11,19,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-Fast,0,1.191058e-1,6.902343e-1,18,39,38,0.001,false,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-Fast,1,1.251467e-1,7.075217e-1,17,37,36,0.001,false,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-Fast,2,1.314056e-1,7.249982e-1,17,37,36,0.001,false,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-Fast,3,1.274842e-1,7.140987e-1,18,39,38,0.001,false,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-Fast,4,1.187633e-1,6.892411e-1,16,35,34,0.001,false,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-Fast,5,1.202699e-1,6.935990e-1,18,39,38,0.001,false,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-Fast,6,3.659294e-4,3.825856e-2,11,25,25,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-Fast,7,2.604539e-3,1.020694e-1,11,25,25,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-Fast,8,1.330783e-1,7.295980e-1,17,37,36,0.001,false,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-Fast,9,3.146832e-3,1.121933e-1,10,23,23,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-Fast,10,2.968556e-3,1.089689e-1,11,25,25,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-Fast,11,3.399807e-4,3.687713e-2,11,25,25,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-Fast,12,1.253743e-1,7.081645e-1,17,37,36,0.001,false,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-Fast,13,1.267692e-1,7.120933e-1,18,39,38,0.001,false,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-Fast,14,1.174543e-1,6.854322e-1,17,37,36,0.001,false,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-Fast,15,1.307375e-1,7.231527e-1,18,39,38,0.001,false,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-Fast,16,1.341967e-1,7.326573e-1,18,39,38,0.001,false,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-Fast,17,1.147465e-1,6.774851e-1,17,37,36,0.001,false,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-Fast,18,2.818338e-4,3.357581e-2,9,21,21,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-Fast,19,1.221638e-1,6.990388e-1,16,35,34,0.001,false,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam,0,4.971179e-3,1.410132e-1,1136,2275,2275,0.046,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam,1,4.994821e-3,1.413481e-1,1193,2389,2389,0.049,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam,2,4.992515e-3,1.413155e-1,1220,2443,2443,0.050,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam,3,4.964209e-3,1.409143e-1,1068,2139,2139,0.043,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam,4,8.870324e-3,1.883648e-1,1249,2502,2502,0.050,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam,5,4.990698e-3,1.412897e-1,1242,2487,2487,0.050,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam,6,6.767508e-3,1.645297e-1,1249,2502,2502,0.050,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam,7,6.193464e-3,1.573971e-1,1249,2502,2502,0.050,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam,8,4.981281e-3,1.411564e-1,1121,2245,2245,0.045,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam,9,4.985161e-3,1.412113e-1,1159,2321,2321,0.052,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam,10,6.934545e-3,1.665478e-1,1249,2502,2502,0.052,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam,11,9.588888e-3,1.958457e-1,1249,2502,2502,0.051,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam,12,1.182253e-2,2.174629e-1,1249,2502,2502,0.052,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam,13,8.896687e-3,1.886445e-1,1249,2502,2502,0.050,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam,14,1.260470e-2,2.245413e-1,1249,2502,2502,0.050,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam,15,5.948248e-3,1.542498e-1,1249,2502,2502,0.050,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam,16,1.277169e-2,2.260238e-1,1249,2502,2502,0.050,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam,17,1.180615e-2,2.173122e-1,1249,2502,2502,0.057,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam,18,4.986697e-3,1.412331e-1,1161,2325,2325,0.044,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam,19,9.929613e-3,1.992949e-1,1249,2502,2502,0.048,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-AMSGrad,0,3.346956e-2,3.658938e-1,1249,2502,2502,0.055,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-AMSGrad,1,9.779879e-2,6.254560e-1,1249,2502,2502,0.060,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-AMSGrad,2,7.088725e-2,5.324932e-1,1249,2502,2502,0.055,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-AMSGrad,3,1.295126e-1,7.197571e-1,1249,2502,2502,0.053,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-AMSGrad,4,3.108666e-2,3.526282e-1,1249,2502,2502,0.054,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-AMSGrad,5,1.167234e-1,6.832961e-1,1249,2502,2502,0.056,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-AMSGrad,6,6.771867e-2,5.204562e-1,1249,2502,2502,0.057,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-AMSGrad,7,7.906216e-2,5.623599e-1,1249,2502,2502,0.054,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-AMSGrad,8,3.334398e-2,3.652067e-1,1249,2502,2502,0.054,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-AMSGrad,9,7.750884e-2,5.568082e-1,1249,2502,2502,0.055,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-AMSGrad,10,9.306562e-2,6.101332e-1,1249,2502,2502,0.055,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-AMSGrad,11,5.626906e-2,4.744220e-1,1249,2502,2502,0.053,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-AMSGrad,12,4.560176e-2,4.270914e-1,1249,2502,2502,0.054,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-AMSGrad,13,8.234310e-2,5.739097e-1,1249,2502,2502,0.056,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-AMSGrad,14,8.833647e-2,5.944290e-1,1249,2502,2502,0.055,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-AMSGrad,15,2.835793e-2,3.367962e-1,1249,2502,2502,0.053,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-AMSGrad,16,5.313579e-2,4.610240e-1,1249,2502,2502,0.054,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-AMSGrad,17,1.283173e-1,7.164280e-1,1249,2502,2502,0.056,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-AMSGrad,18,9.867075e-2,6.282380e-1,1249,2502,2502,0.055,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-AMSGrad,19,2.818328e-2,3.357575e-1,1249,2502,2502,0.054,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-WeightDecay,0,4.984657e-3,1.412042e-1,601,1205,1205,0.025,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-WeightDecay,1,4.994250e-3,1.413400e-1,515,1033,1033,0.022,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-WeightDecay,2,4.936882e-3,1.405259e-1,608,1219,1219,0.027,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-WeightDecay,3,4.986357e-3,1.412283e-1,556,1115,1115,0.025,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-WeightDecay,4,4.987149e-3,1.412395e-1,570,1143,1143,0.025,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-WeightDecay,5,4.937620e-3,1.405364e-1,599,1201,1201,0.026,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-WeightDecay,6,4.977061e-3,1.410966e-1,507,1017,1017,0.021,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-WeightDecay,7,4.976740e-3,1.410920e-1,501,1005,1005,0.021,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-WeightDecay,8,4.993522e-3,1.413297e-1,556,1115,1115,0.023,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-WeightDecay,9,4.983075e-3,1.411818e-1,592,1187,1187,0.024,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-WeightDecay,10,4.999282e-3,1.414112e-1,594,1191,1191,0.026,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-WeightDecay,11,4.995250e-3,1.413542e-1,560,1123,1123,0.025,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-WeightDecay,12,4.976714e-3,1.410917e-1,572,1147,1147,0.025,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-WeightDecay,13,4.981369e-3,1.411576e-1,489,981,981,0.022,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-WeightDecay,14,4.986697e-3,1.412331e-1,587,1177,1177,0.025,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-WeightDecay,15,4.985039e-3,1.412096e-1,461,925,925,0.019,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-WeightDecay,16,4.999928e-3,1.414203e-1,579,1161,1161,0.024,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-WeightDecay,17,4.999832e-3,1.414190e-1,576,1155,1155,0.024,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-WeightDecay,18,4.948027e-3,1.406844e-1,488,979,979,0.020,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-WeightDecay,19,4.939704e-3,1.405660e-1,590,1183,1183,0.025,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Adam-Robust,0,6.492555e-2,5.096098e-1,1249,2502,2502,0.061,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-Robust,1,7.439576e-2,5.455117e-1,1249,2502,2502,0.055,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-Robust,2,1.251926e-1,7.076513e-1,1249,2502,2502,0.054,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-Robust,3,2.707649e-2,3.290987e-1,1249,2502,2502,0.055,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-Robust,4,6.036634e-2,4.913912e-1,1249,2502,2502,0.055,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-Robust,5,8.504097e-2,5.832357e-1,1249,2502,2502,0.057,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-Robust,6,5.254618e-2,4.584591e-1,1249,2502,2502,0.055,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-Robust,7,4.082452e-2,4.041016e-1,1249,2502,2502,0.056,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-Robust,8,4.681823e-2,4.327504e-1,1249,2502,2502,0.059,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-Robust,9,2.436296e-2,3.121728e-1,1249,2502,2502,0.059,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-Robust,10,5.292295e-2,4.600998e-1,1249,2502,2502,0.054,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-Robust,11,4.326841e-2,4.160212e-1,1249,2502,2502,0.056,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-Robust,12,2.269559e-2,3.013011e-1,1249,2502,2502,0.055,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-Robust,13,6.748103e-2,5.195422e-1,1249,2502,2502,0.056,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-Robust,14,4.106888e-2,4.053092e-1,1249,2502,2502,0.054,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-Robust,15,8.349708e-2,5.779172e-1,1249,2502,2502,0.055,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-Robust,16,4.884683e-2,4.420264e-1,1249,2502,2502,0.055,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-Robust,17,7.216201e-2,5.372597e-1,1249,2502,2502,0.055,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-Robust,18,5.481286e-2,4.682429e-1,1249,2502,2502,0.053,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Adam-Robust,19,8.405497e-2,5.798447e-1,1249,2502,2502,0.055,false,"MaxFunctionEvaluations"
Sphere_2D,Sphere,2,Trust Region-Adaptive,0,1.114629e-3,6.677212e-2,8,27,19,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Trust Region-Adaptive,1,1.216947e3,6.976953e1,13,42,28,0.000,false,"FunctionTolerance"
Sphere_2D,Sphere,2,Trust Region-Adaptive,2,2.383517e-3,9.764255e-2,9,30,21,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Trust Region-Adaptive,3,1.212317e3,6.963668e1,14,45,30,0.000,false,"FunctionTolerance"
Sphere_2D,Sphere,2,Trust Region-Adaptive,4,1.217649e3,6.978965e1,15,48,32,0.000,false,"FunctionTolerance"
Sphere_2D,Sphere,2,Trust Region-Adaptive,5,1.213159e3,6.966088e1,16,51,34,0.000,false,"FunctionTolerance"
Sphere_2D,Sphere,2,Trust Region-Adaptive,6,1.207377e-5,6.949465e-3,9,30,21,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Trust Region-Adaptive,7,1.457761e-3,7.636128e-2,8,27,19,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Trust Region-Adaptive,8,1.222904e3,6.994010e1,12,39,26,0.000,false,"FunctionTolerance"
Sphere_2D,Sphere,2,Trust Region-Adaptive,9,2.629513e-3,1.025576e-1,11,36,25,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Trust Region-Adaptive,10,1.213462e3,6.966956e1,15,48,32,0.000,false,"FunctionTolerance"
Sphere_2D,Sphere,2,Trust Region-Adaptive,11,4.561386e-1,1.350761e0,13,42,28,0.000,false,"FunctionTolerance"
Sphere_2D,Sphere,2,Trust Region-Adaptive,12,1.211680e3,6.961840e1,16,51,34,0.000,false,"FunctionTolerance"
Sphere_2D,Sphere,2,Trust Region-Adaptive,13,1.212731e3,6.964856e1,16,51,34,0.000,false,"FunctionTolerance"
Sphere_2D,Sphere,2,Trust Region-Adaptive,14,2.559786e-4,3.199866e-2,8,27,19,0.000,true,"FunctionTolerance"
Sphere_2D,Sphere,2,Trust Region-Adaptive,15,1.215271e3,6.972148e1,14,45,30,0.000,false,"FunctionTolerance"
Sphere_2D,Sphere,2,Trust Region-Adaptive,16,1.217056e3,6.977265e1,14,45,30,0.000,false,"FunctionTolerance"
