Problem,QQN_Optimizer,NonQQN_Optimizer,Metric,Winner,Test_Statistic,P_Value,Significant,Effect_Size
Levy_2D,QQN-MoreThuente,Trust Region-Standard,Final_Objective_Value,-,-2.127109,0.050000,false,0.672651
Levy_2D,QQN-MoreThuente,Trust Region-Standard,Computational_Cost,Trust Region-Standard,6.549227,0.001000,true,2.071048
Levy_2D,QQN-MoreThuente,GD-WeightDecay,Final_Objective_Value,QQN-MoreThuente,-32.813860,0.001000,true,10.376654
Levy_2D,QQN-MoreThuente,GD-WeightDecay,Computational_Cost,QQN-MoreThuente,-17.245597,0.001000,true,5.453537
Levy_2D,QQN-MoreThuente,GD,Final_Objective_Value,QQN-MoreThuente,-26.899643,0.001000,true,6.014943
Levy_2D,QQN-MoreThuente,GD,Computational_Cost,QQN-MoreThuente,-17.245597,0.001000,true,5.453537
Levy_2D,QQN-MoreThuente,L-BFGS,Final_Objective_Value,-,-1.111343,0.500000,false,0.351437
Levy_2D,QQN-MoreThuente,L-BFGS,Computational_Cost,QQN-MoreThuente,-6.212789,0.001000,true,1.964656
Levy_2D,QQN-MoreThuente,Trust Region-Conservative,Final_Objective_Value,QQN-MoreThuente,-23.260402,0.001000,true,7.355585
Levy_2D,QQN-MoreThuente,Trust Region-Conservative,Computational_Cost,QQN-MoreThuente,-6.535429,0.001000,true,2.066684
Levy_2D,QQN-MoreThuente,Trust Region-Adaptive,Final_Objective_Value,-,-1.907096,0.100000,false,0.603077
Levy_2D,QQN-MoreThuente,Trust Region-Adaptive,Computational_Cost,Trust Region-Adaptive,6.343559,0.001000,true,2.006009
Levy_2D,QQN-Bisection-1,L-BFGS-Conservative,Final_Objective_Value,-,-1.717784,0.100000,false,0.543211
Levy_2D,QQN-Bisection-1,L-BFGS-Conservative,Computational_Cost,QQN-Bisection-1,-83.951759,0.001000,true,18.820506
Levy_2D,QQN-Bisection-1,Adam,Final_Objective_Value,QQN-Bisection-1,-21.389599,0.001000,true,6.763985
Levy_2D,QQN-Bisection-1,Adam,Computational_Cost,QQN-Bisection-1,-71.941275,0.001000,true,16.086558
Levy_2D,QQN-Bisection-1,Adam-Fast,Final_Objective_Value,QQN-Bisection-1,-102.302711,0.001000,true,22.875582
Levy_2D,QQN-Bisection-1,Adam-Fast,Computational_Cost,Adam-Fast,29.281451,0.001000,true,6.547532
Levy_2D,QQN-Bisection-1,GD-Momentum,Final_Objective_Value,QQN-Bisection-1,-30.391183,0.001000,true,9.610536
Levy_2D,QQN-Bisection-1,GD-Momentum,Computational_Cost,GD-Momentum,28.362975,0.001000,true,6.345940
Levy_2D,QQN-Bisection-1,Adam-WeightDecay,Final_Objective_Value,QQN-Bisection-1,-10.370359,0.001000,true,3.279395
Levy_2D,QQN-Bisection-1,Adam-WeightDecay,Computational_Cost,QQN-Bisection-1,-71.941275,0.001000,true,16.086558
Levy_2D,QQN-Bisection-1,GD-Nesterov,Final_Objective_Value,QQN-Bisection-1,-21.160271,0.001000,true,6.691465
Levy_2D,QQN-Bisection-1,GD-Nesterov,Computational_Cost,GD-Nesterov,28.362975,0.001000,true,6.345940
Levy_2D,QQN-Bisection-1,L-BFGS-Aggressive,Final_Objective_Value,-,-1.929440,0.100000,false,0.431436
Levy_2D,QQN-Bisection-1,L-BFGS-Aggressive,Computational_Cost,QQN-Bisection-1,-25.657945,0.001000,true,5.737291
Levy_2D,QQN-Bisection-1,Adam-AMSGrad,Final_Objective_Value,QQN-Bisection-1,-18.571439,0.001000,true,5.872805
Levy_2D,QQN-Bisection-1,Adam-AMSGrad,Computational_Cost,QQN-Bisection-1,-71.941275,0.001000,true,16.086558
Levy_2D,QQN-Bisection-1,Trust Region-Standard,Final_Objective_Value,-,-2.127109,0.050000,false,0.672651
Levy_2D,QQN-Bisection-1,Trust Region-Standard,Computational_Cost,Trust Region-Standard,29.243710,0.001000,true,6.910896
Levy_2D,QQN-Bisection-1,GD-WeightDecay,Final_Objective_Value,QQN-Bisection-1,-32.813860,0.001000,true,10.376654
Levy_2D,QQN-Bisection-1,GD-WeightDecay,Computational_Cost,QQN-Bisection-1,-108.056045,0.001000,true,24.162066
Levy_2D,QQN-Bisection-1,GD,Final_Objective_Value,QQN-Bisection-1,-26.899643,0.001000,true,6.014943
Levy_2D,QQN-Bisection-1,GD,Computational_Cost,QQN-Bisection-1,-108.056045,0.001000,true,24.162066
Levy_2D,QQN-Bisection-1,L-BFGS,Final_Objective_Value,-,-1.111343,0.500000,false,0.351437
Levy_2D,QQN-Bisection-1,L-BFGS,Computational_Cost,QQN-Bisection-1,-8.353438,0.001000,true,2.622202
Levy_2D,QQN-Bisection-1,Trust Region-Conservative,Final_Objective_Value,QQN-Bisection-1,-23.260402,0.001000,true,7.355585
Levy_2D,QQN-Bisection-1,Trust Region-Conservative,Computational_Cost,QQN-Bisection-1,-13.063016,0.001000,true,4.007404
Levy_2D,QQN-Bisection-1,Trust Region-Adaptive,Final_Objective_Value,-,-1.907096,0.100000,false,0.603077
Levy_2D,QQN-Bisection-1,Trust Region-Adaptive,Computational_Cost,Trust Region-Adaptive,29.487495,0.001000,true,6.818135
Levy_2D,QQN-Bisection-2,L-BFGS-Conservative,Final_Objective_Value,-,-1.717784,0.100000,false,0.543211
Levy_2D,QQN-Bisection-2,L-BFGS-Conservative,Computational_Cost,QQN-Bisection-2,-230.962147,0.001000,true,73.036644
Levy_2D,QQN-Bisection-2,Adam,Final_Objective_Value,QQN-Bisection-2,-21.389599,0.001000,true,6.763985
Levy_2D,QQN-Bisection-2,Adam,Computational_Cost,QQN-Bisection-2,-206.963834,0.001000,true,65.447711
Levy_2D,QQN-Bisection-2,Adam-Fast,Final_Objective_Value,QQN-Bisection-2,-102.302711,0.001000,true,22.875582
Levy_2D,QQN-Bisection-2,Adam-Fast,Computational_Cost,Adam-Fast,49.062521,0.001000,true,15.181912
Levy_2D,QQN-Bisection-2,GD-Momentum,Final_Objective_Value,QQN-Bisection-2,-30.391183,0.001000,true,9.610536
Levy_2D,QQN-Bisection-2,GD-Momentum,Computational_Cost,GD-Momentum,47.312966,0.001000,true,14.961673
Levy_2D,QQN-Bisection-2,Adam-WeightDecay,Final_Objective_Value,QQN-Bisection-2,-10.370359,0.001000,true,3.279395
Levy_2D,QQN-Bisection-2,Adam-WeightDecay,Computational_Cost,QQN-Bisection-2,-206.963834,0.001000,true,65.447711
Levy_2D,QQN-Bisection-2,GD-Nesterov,Final_Objective_Value,QQN-Bisection-2,-21.160271,0.001000,true,6.691465
Levy_2D,QQN-Bisection-2,GD-Nesterov,Computational_Cost,GD-Nesterov,47.312966,0.001000,true,14.961673
Levy_2D,QQN-Bisection-2,L-BFGS-Aggressive,Final_Objective_Value,-,-1.929440,0.100000,false,0.431436
Levy_2D,QQN-Bisection-2,L-BFGS-Aggressive,Computational_Cost,QQN-Bisection-2,-28.621038,0.001000,true,6.414542
Levy_2D,QQN-Bisection-2,Adam-AMSGrad,Final_Objective_Value,QQN-Bisection-2,-18.571439,0.001000,true,5.872805
Levy_2D,QQN-Bisection-2,Adam-AMSGrad,Computational_Cost,QQN-Bisection-2,-206.963834,0.001000,true,65.447711
Levy_2D,QQN-Bisection-2,Trust Region-Standard,Final_Objective_Value,-,-2.127109,0.050000,false,0.672651
Levy_2D,QQN-Bisection-2,Trust Region-Standard,Computational_Cost,Trust Region-Standard,35.913768,0.001000,true,11.356930
Levy_2D,QQN-Bisection-2,GD-WeightDecay,Final_Objective_Value,QQN-Bisection-2,-32.813860,0.001000,true,10.376654
Levy_2D,QQN-Bisection-2,GD-WeightDecay,Computational_Cost,QQN-Bisection-2,-298.616486,0.001000,true,94.430824
Levy_2D,QQN-Bisection-2,GD,Final_Objective_Value,QQN-Bisection-2,-26.899643,0.001000,true,6.014943
Levy_2D,QQN-Bisection-2,GD,Computational_Cost,QQN-Bisection-2,-298.616486,0.001000,true,94.430824
Levy_2D,QQN-Bisection-2,L-BFGS,Final_Objective_Value,-,-1.111343,0.500000,false,0.351437
Levy_2D,QQN-Bisection-2,L-BFGS,Computational_Cost,QQN-Bisection-2,-9.584527,0.001000,true,3.030894
Levy_2D,QQN-Bisection-2,Trust Region-Conservative,Final_Objective_Value,QQN-Bisection-2,-23.260402,0.001000,true,7.355585
Levy_2D,QQN-Bisection-2,Trust Region-Conservative,Computational_Cost,QQN-Bisection-2,-15.892943,0.001000,true,5.025790
Levy_2D,QQN-Bisection-2,Trust Region-Adaptive,Final_Objective_Value,-,-1.907096,0.100000,false,0.603077
Levy_2D,QQN-Bisection-2,Trust Region-Adaptive,Computational_Cost,Trust Region-Adaptive,39.885459,0.001000,true,12.612889
Levy_2D,QQN-Backtracking,L-BFGS-Conservative,Final_Objective_Value,-,-1.717776,0.100000,false,0.543209
Levy_2D,QQN-Backtracking,L-BFGS-Conservative,Computational_Cost,QQN-Backtracking,-15.891491,0.001000,true,5.025331
Levy_2D,QQN-Backtracking,Adam,Final_Objective_Value,QQN-Backtracking,-21.389599,0.001000,true,6.763985
Levy_2D,QQN-Backtracking,Adam,Computational_Cost,QQN-Backtracking,-13.374252,0.001000,true,4.229310
Levy_2D,QQN-Backtracking,Adam-Fast,Final_Objective_Value,QQN-Backtracking,-102.302711,0.001000,true,22.875582
Levy_2D,QQN-Backtracking,Adam-Fast,Computational_Cost,Adam-Fast,7.148770,0.001000,true,2.260306
Levy_2D,QQN-Backtracking,GD-Momentum,Final_Objective_Value,QQN-Backtracking,-30.391183,0.001000,true,9.610536
Levy_2D,QQN-Backtracking,GD-Momentum,Computational_Cost,GD-Momentum,6.948982,0.001000,true,2.197461
Levy_2D,QQN-Backtracking,Adam-WeightDecay,Final_Objective_Value,QQN-Backtracking,-10.370359,0.001000,true,3.279395
Levy_2D,QQN-Backtracking,Adam-WeightDecay,Computational_Cost,QQN-Backtracking,-13.374252,0.001000,true,4.229310
Levy_2D,QQN-Backtracking,GD-Nesterov,Final_Objective_Value,QQN-Backtracking,-21.160271,0.001000,true,6.691465
Levy_2D,QQN-Backtracking,GD-Nesterov,Computational_Cost,GD-Nesterov,6.948982,0.001000,true,2.197461
Levy_2D,QQN-Backtracking,L-BFGS-Aggressive,Final_Objective_Value,-,-1.929440,0.100000,false,0.431436
Levy_2D,QQN-Backtracking,L-BFGS-Aggressive,Computational_Cost,QQN-Backtracking,-15.954868,0.001000,true,4.251482
Levy_2D,QQN-Backtracking,Adam-AMSGrad,Final_Objective_Value,QQN-Backtracking,-18.571439,0.001000,true,5.872805
Levy_2D,QQN-Backtracking,Adam-AMSGrad,Computational_Cost,QQN-Backtracking,-13.374252,0.001000,true,4.229310
Levy_2D,QQN-Backtracking,Trust Region-Standard,Final_Objective_Value,-,-2.127109,0.050000,false,0.672651
Levy_2D,QQN-Backtracking,Trust Region-Standard,Computational_Cost,Trust Region-Standard,7.816942,0.001000,true,2.471934
Levy_2D,QQN-Backtracking,GD-WeightDecay,Final_Objective_Value,QQN-Backtracking,-32.813860,0.001000,true,10.376654
Levy_2D,QQN-Backtracking,GD-WeightDecay,Computational_Cost,QQN-Backtracking,-20.689329,0.001000,true,6.542540
Levy_2D,QQN-Backtracking,GD,Final_Objective_Value,QQN-Backtracking,-26.899643,0.001000,true,6.014943
Levy_2D,QQN-Backtracking,GD,Computational_Cost,QQN-Backtracking,-20.689329,0.001000,true,6.542540
Levy_2D,QQN-Backtracking,L-BFGS,Final_Objective_Value,-,-1.111343,0.500000,false,0.351437
Levy_2D,QQN-Backtracking,L-BFGS,Computational_Cost,QQN-Backtracking,-6.577144,0.001000,true,2.079875
Levy_2D,QQN-Backtracking,Trust Region-Conservative,Final_Objective_Value,QQN-Backtracking,-23.260402,0.001000,true,7.355585
Levy_2D,QQN-Backtracking,Trust Region-Conservative,Computational_Cost,QQN-Backtracking,-7.381657,0.001000,true,2.334285
Levy_2D,QQN-Backtracking,Trust Region-Adaptive,Final_Objective_Value,-,-1.907096,0.100000,false,0.603077
Levy_2D,QQN-Backtracking,Trust Region-Adaptive,Computational_Cost,Trust Region-Adaptive,7.576211,0.001000,true,2.395808
Levy_2D,QQN-GoldenSection,L-BFGS-Conservative,Final_Objective_Value,-,-1.717783,0.100000,false,0.543211
Levy_2D,QQN-GoldenSection,L-BFGS-Conservative,Computational_Cost,QQN-GoldenSection,-20.375848,0.001000,true,3.724952
Levy_2D,QQN-GoldenSection,Adam,Final_Objective_Value,QQN-GoldenSection,-21.389599,0.001000,true,6.763985
Levy_2D,QQN-GoldenSection,Adam,Computational_Cost,QQN-GoldenSection,-12.764839,0.001000,true,2.330530
Levy_2D,QQN-GoldenSection,Adam-Fast,Final_Objective_Value,QQN-GoldenSection,-102.302711,0.001000,true,22.875582
Levy_2D,QQN-GoldenSection,Adam-Fast,Computational_Cost,Adam-Fast,49.464981,0.001000,true,9.035120
Levy_2D,QQN-GoldenSection,GD-Momentum,Final_Objective_Value,QQN-GoldenSection,-30.391183,0.001000,true,9.610536
Levy_2D,QQN-GoldenSection,GD-Momentum,Computational_Cost,GD-Momentum,48.901610,0.001000,true,8.930861
Levy_2D,QQN-GoldenSection,Adam-WeightDecay,Final_Objective_Value,QQN-GoldenSection,-10.370359,0.001000,true,3.279395
Levy_2D,QQN-GoldenSection,Adam-WeightDecay,Computational_Cost,QQN-GoldenSection,-12.764839,0.001000,true,2.330530
Levy_2D,QQN-GoldenSection,GD-Nesterov,Final_Objective_Value,QQN-GoldenSection,-21.160271,0.001000,true,6.691465
Levy_2D,QQN-GoldenSection,GD-Nesterov,Computational_Cost,GD-Nesterov,48.901610,0.001000,true,8.930861
Levy_2D,QQN-GoldenSection,L-BFGS-Aggressive,Final_Objective_Value,-,-1.929440,0.100000,false,0.431436
Levy_2D,QQN-GoldenSection,L-BFGS-Aggressive,Computational_Cost,QQN-GoldenSection,-12.950103,0.001000,true,2.802095
Levy_2D,QQN-GoldenSection,Adam-AMSGrad,Final_Objective_Value,QQN-GoldenSection,-18.571439,0.001000,true,5.872805
Levy_2D,QQN-GoldenSection,Adam-AMSGrad,Computational_Cost,QQN-GoldenSection,-12.764839,0.001000,true,2.330530
Levy_2D,QQN-GoldenSection,Trust Region-Standard,Final_Objective_Value,-,-2.127109,0.050000,false,0.672651
Levy_2D,QQN-GoldenSection,Trust Region-Standard,Computational_Cost,Trust Region-Standard,49.277763,0.001000,true,9.282860
Levy_2D,QQN-GoldenSection,GD-WeightDecay,Final_Objective_Value,QQN-GoldenSection,-32.813860,0.001000,true,10.376654
Levy_2D,QQN-GoldenSection,GD-WeightDecay,Computational_Cost,QQN-GoldenSection,-34.968435,0.001000,true,6.384334
Levy_2D,QQN-GoldenSection,GD,Final_Objective_Value,QQN-GoldenSection,-26.899643,0.001000,true,6.014943
Levy_2D,QQN-GoldenSection,GD,Computational_Cost,QQN-GoldenSection,-34.968435,0.001000,true,6.384334
Levy_2D,QQN-GoldenSection,L-BFGS,Final_Objective_Value,-,-1.111343,0.500000,false,0.351437
Levy_2D,QQN-GoldenSection,L-BFGS,Computational_Cost,-,-2.093157,0.050000,false,0.637916
Levy_2D,QQN-GoldenSection,Trust Region-Conservative,Final_Objective_Value,QQN-GoldenSection,-23.260402,0.001000,true,7.355585
Levy_2D,QQN-GoldenSection,Trust Region-Conservative,Computational_Cost,-,-0.247876,0.500000,false,0.068743
Levy_2D,QQN-GoldenSection,Trust Region-Adaptive,Final_Objective_Value,-,-1.907096,0.100000,false,0.603077
Levy_2D,QQN-GoldenSection,Trust Region-Adaptive,Computational_Cost,Trust Region-Adaptive,49.522617,0.001000,true,9.206484
Levy_2D,QQN-StrongWolfe,L-BFGS-Conservative,Final_Objective_Value,-,-1.711460,0.100000,false,0.541211
Levy_2D,QQN-StrongWolfe,L-BFGS-Conservative,Computational_Cost,QQN-StrongWolfe,-16.531185,0.001000,true,5.227620
Levy_2D,QQN-StrongWolfe,Adam,Final_Objective_Value,QQN-StrongWolfe,-21.389599,0.001000,true,6.763985
Levy_2D,QQN-StrongWolfe,Adam,Computational_Cost,QQN-StrongWolfe,-14.361444,0.001000,true,4.541487
Levy_2D,QQN-StrongWolfe,Adam-Fast,Final_Objective_Value,QQN-StrongWolfe,-102.302709,0.001000,true,22.875581
Levy_2D,QQN-StrongWolfe,Adam-Fast,Computational_Cost,Adam-Fast,3.326522,0.001000,true,1.051823
Levy_2D,QQN-StrongWolfe,GD-Momentum,Final_Objective_Value,QQN-StrongWolfe,-30.391183,0.001000,true,9.610536
Levy_2D,QQN-StrongWolfe,GD-Momentum,Computational_Cost,GD-Momentum,3.153972,0.010000,true,0.997373
Levy_2D,QQN-StrongWolfe,Adam-WeightDecay,Final_Objective_Value,QQN-StrongWolfe,-10.370359,0.001000,true,3.279395
Levy_2D,QQN-StrongWolfe,Adam-WeightDecay,Computational_Cost,QQN-StrongWolfe,-14.361444,0.001000,true,4.541487
Levy_2D,QQN-StrongWolfe,GD-Nesterov,Final_Objective_Value,QQN-StrongWolfe,-21.160270,0.001000,true,6.691465
Levy_2D,QQN-StrongWolfe,GD-Nesterov,Computational_Cost,GD-Nesterov,3.153972,0.010000,true,0.997373
Levy_2D,QQN-StrongWolfe,L-BFGS-Aggressive,Final_Objective_Value,-,-1.929435,0.100000,false,0.431435
Levy_2D,QQN-StrongWolfe,L-BFGS-Aggressive,Computational_Cost,QQN-StrongWolfe,-16.840154,0.001000,true,4.602285
Levy_2D,QQN-StrongWolfe,Adam-AMSGrad,Final_Objective_Value,QQN-StrongWolfe,-18.571439,0.001000,true,5.872805
Levy_2D,QQN-StrongWolfe,Adam-AMSGrad,Computational_Cost,QQN-StrongWolfe,-14.361444,0.001000,true,4.541487
Levy_2D,QQN-StrongWolfe,Trust Region-Standard,Final_Objective_Value,-,-2.127109,0.050000,false,0.672651
Levy_2D,QQN-StrongWolfe,Trust Region-Standard,Computational_Cost,Trust Region-Standard,3.922537,0.001000,true,1.240415
Levy_2D,QQN-StrongWolfe,GD-WeightDecay,Final_Objective_Value,QQN-StrongWolfe,-32.813839,0.001000,true,10.376647
Levy_2D,QQN-StrongWolfe,GD-WeightDecay,Computational_Cost,QQN-StrongWolfe,-20.665820,0.001000,true,6.535106
Levy_2D,QQN-StrongWolfe,GD,Final_Objective_Value,QQN-StrongWolfe,-26.899641,0.001000,true,6.014943
Levy_2D,QQN-StrongWolfe,GD,Computational_Cost,QQN-StrongWolfe,-20.665820,0.001000,true,6.535106
Levy_2D,QQN-StrongWolfe,L-BFGS,Final_Objective_Value,-,-1.111340,0.500000,false,0.351437
Levy_2D,QQN-StrongWolfe,L-BFGS,Computational_Cost,QQN-StrongWolfe,-7.921709,0.001000,true,2.505064
Levy_2D,QQN-StrongWolfe,Trust Region-Conservative,Final_Objective_Value,QQN-StrongWolfe,-23.260400,0.001000,true,7.355584
Levy_2D,QQN-StrongWolfe,Trust Region-Conservative,Computational_Cost,QQN-StrongWolfe,-9.047288,0.001000,true,2.861004
Levy_2D,QQN-StrongWolfe,Trust Region-Adaptive,Final_Objective_Value,-,-1.907096,0.100000,false,0.603077
Levy_2D,QQN-StrongWolfe,Trust Region-Adaptive,Computational_Cost,Trust Region-Adaptive,3.705870,0.001000,true,1.171899
Rosenbrock_10D,QQN-Backtracking,L-BFGS,Final_Objective_Value,QQN-Backtracking,-2.789103,0.010000,true,0.881992
Rosenbrock_10D,QQN-Backtracking,L-BFGS,Computational_Cost,L-BFGS,46.956105,0.001000,true,14.848824
Rosenbrock_10D,QQN-Backtracking,GD-WeightDecay,Final_Objective_Value,GD-WeightDecay,5.550223,0.001000,true,1.755135
Rosenbrock_10D,QQN-Backtracking,GD-WeightDecay,Computational_Cost,GD-WeightDecay,3.371742,0.001000,true,1.066238
Rosenbrock_10D,QQN-Backtracking,Adam,Final_Objective_Value,QQN-Backtracking,-34.340860,0.001000,true,10.859533
Rosenbrock_10D,QQN-Backtracking,Adam,Computational_Cost,Adam,89.497020,0.001000,true,28.301443
Rosenbrock_10D,QQN-Backtracking,GD-Momentum,Final_Objective_Value,QQN-Backtracking,-3.077379,0.010000,true,0.973153
Rosenbrock_10D,QQN-Backtracking,GD-Momentum,Computational_Cost,GD-Momentum,8.442187,0.001000,true,2.669654
Rosenbrock_10D,QQN-Backtracking,GD,Final_Objective_Value,QQN-Backtracking,-17.799033,0.001000,true,5.573907
Rosenbrock_10D,QQN-Backtracking,GD,Computational_Cost,GD,264.877488,0.001000,true,79.389256
Rosenbrock_10D,QQN-Backtracking,Trust Region-Adaptive,Final_Objective_Value,QQN-Backtracking,-43.489732,0.001000,true,13.752661
Rosenbrock_10D,QQN-Backtracking,Trust Region-Adaptive,Computational_Cost,Trust Region-Adaptive,43.017134,0.001000,true,13.603212
Rosenbrock_10D,QQN-Backtracking,GD-Nesterov,Final_Objective_Value,GD-Nesterov,9.748521,0.001000,true,3.082753
Rosenbrock_10D,QQN-Backtracking,GD-Nesterov,Computational_Cost,GD-Nesterov,12.340410,0.001000,true,3.902380
Rosenbrock_10D,QQN-Backtracking,Adam-WeightDecay,Final_Objective_Value,QQN-Backtracking,-19.048669,0.001000,true,6.023718
Rosenbrock_10D,QQN-Backtracking,Adam-WeightDecay,Computational_Cost,Adam-WeightDecay,89.497020,0.001000,true,28.301443
Rosenbrock_10D,QQN-Backtracking,L-BFGS-Conservative,Final_Objective_Value,QQN-Backtracking,-11.381914,0.001000,true,3.599277
Rosenbrock_10D,QQN-Backtracking,L-BFGS-Conservative,Computational_Cost,-,0.623526,0.500000,false,0.197176
Rosenbrock_10D,QQN-Backtracking,Adam-Fast,Final_Objective_Value,QQN-Backtracking,-4.602426,0.001000,true,1.033485
Rosenbrock_10D,QQN-Backtracking,Adam-Fast,Computational_Cost,Adam-Fast,22.372005,0.001000,true,5.013074
Rosenbrock_10D,QQN-Backtracking,Trust Region-Standard,Final_Objective_Value,QQN-Backtracking,-34.660431,0.001000,true,10.960591
Rosenbrock_10D,QQN-Backtracking,Trust Region-Standard,Computational_Cost,Trust Region-Standard,43.017134,0.001000,true,13.603212
Rosenbrock_10D,QQN-Backtracking,Adam-AMSGrad,Final_Objective_Value,QQN-Backtracking,-39.646349,0.001000,true,12.537276
Rosenbrock_10D,QQN-Backtracking,Adam-AMSGrad,Computational_Cost,Adam-AMSGrad,89.497020,0.001000,true,28.301443
Rosenbrock_10D,QQN-Backtracking,Trust Region-Conservative,Final_Objective_Value,QQN-Backtracking,-49.689519,0.001000,true,15.713206
Rosenbrock_10D,QQN-Backtracking,Trust Region-Conservative,Computational_Cost,Trust Region-Conservative,43.017134,0.001000,true,13.603212
Rosenbrock_10D,QQN-Backtracking,L-BFGS-Aggressive,Final_Objective_Value,QQN-Backtracking,-6.716111,0.001000,true,1.501769
Rosenbrock_10D,QQN-Backtracking,L-BFGS-Aggressive,Computational_Cost,QQN-Backtracking,-36.406458,0.001000,true,11.448044
Rosenbrock_10D,QQN-Bisection-2,L-BFGS,Final_Objective_Value,QQN-Bisection-2,-2.755340,0.010000,true,0.871315
Rosenbrock_10D,QQN-Bisection-2,L-BFGS,Computational_Cost,L-BFGS,31.722307,0.001000,true,10.031474
Rosenbrock_10D,QQN-Bisection-2,GD-WeightDecay,Final_Objective_Value,GD-WeightDecay,9.256687,0.001000,true,2.927222
Rosenbrock_10D,QQN-Bisection-2,GD-WeightDecay,Computational_Cost,-,1.825549,0.100000,false,0.577289
Rosenbrock_10D,QQN-Bisection-2,Adam,Final_Objective_Value,QQN-Bisection-2,-34.250655,0.001000,true,10.831008
Rosenbrock_10D,QQN-Bisection-2,Adam,Computational_Cost,Adam,12.308915,0.001000,true,3.892421
Rosenbrock_10D,QQN-Bisection-2,GD-Momentum,Final_Objective_Value,QQN-Bisection-2,-2.720368,0.010000,true,0.860256
Rosenbrock_10D,QQN-Bisection-2,GD-Momentum,Computational_Cost,GD-Momentum,6.919979,0.001000,true,2.188290
Rosenbrock_10D,QQN-Bisection-2,GD,Final_Objective_Value,QQN-Bisection-2,-6.805437,0.001000,true,2.141264
Rosenbrock_10D,QQN-Bisection-2,GD,Computational_Cost,GD,55.099354,0.001000,true,17.368751
Rosenbrock_10D,QQN-Bisection-2,Trust Region-Adaptive,Final_Objective_Value,QQN-Bisection-2,-43.432796,0.001000,true,13.734656
Rosenbrock_10D,QQN-Bisection-2,Trust Region-Adaptive,Computational_Cost,-,1.895281,0.100000,false,0.599341
Rosenbrock_10D,QQN-Bisection-2,GD-Nesterov,Final_Objective_Value,GD-Nesterov,12.931571,0.001000,true,4.089322
Rosenbrock_10D,QQN-Bisection-2,GD-Nesterov,Computational_Cost,QQN-Bisection-2,-4.977717,0.001000,true,1.574092
Rosenbrock_10D,QQN-Bisection-2,Adam-WeightDecay,Final_Objective_Value,QQN-Bisection-2,-18.646449,0.001000,true,5.896525
Rosenbrock_10D,QQN-Bisection-2,Adam-WeightDecay,Computational_Cost,Adam-WeightDecay,12.308915,0.001000,true,3.892421
Rosenbrock_10D,QQN-Bisection-2,L-BFGS-Conservative,Final_Objective_Value,QQN-Bisection-2,-3.383965,0.001000,true,1.070104
Rosenbrock_10D,QQN-Bisection-2,L-BFGS-Conservative,Computational_Cost,QQN-Bisection-2,-3.643529,0.001000,true,1.152185
Rosenbrock_10D,QQN-Bisection-2,Adam-Fast,Final_Objective_Value,QQN-Bisection-2,-3.487259,0.001000,true,0.786192
Rosenbrock_10D,QQN-Bisection-2,Adam-Fast,Computational_Cost,Adam-Fast,17.838561,0.001000,true,4.141147
Rosenbrock_10D,QQN-Bisection-2,Trust Region-Standard,Final_Objective_Value,QQN-Bisection-2,-34.611843,0.001000,true,10.945226
Rosenbrock_10D,QQN-Bisection-2,Trust Region-Standard,Computational_Cost,-,1.895281,0.100000,false,0.599341
Rosenbrock_10D,QQN-Bisection-2,Adam-AMSGrad,Final_Objective_Value,QQN-Bisection-2,-39.540298,0.001000,true,12.503740
Rosenbrock_10D,QQN-Bisection-2,Adam-AMSGrad,Computational_Cost,Adam-AMSGrad,12.308915,0.001000,true,3.892421
Rosenbrock_10D,QQN-Bisection-2,Trust Region-Conservative,Final_Objective_Value,QQN-Bisection-2,-49.625214,0.001000,true,15.692871
Rosenbrock_10D,QQN-Bisection-2,Trust Region-Conservative,Computational_Cost,-,1.895281,0.100000,false,0.599341
